12/28/2022,03:00:00 PM,42860.7,42911.3,42860.7,42908.5,42936.0,42940.30625,,,,
12/28/2022,03:01:00 PM,42908.2,42908.2,42898.6,42907.6,42935.84,42940.15375,,,,
12/28/2022,03:02:00 PM,42906.1,42919.4,42903.1,42907.9,42935.505,42939.98625,,,,
12/28/2022,03:03:00 PM,42907.4,42918.8,42900.9,42900.9,42935.3575,42939.95,,,,
12/28/2022,03:04:00 PM,42902.4,42906.4,42894.8,42895.4,42934.765,42939.80375,,,,
12/28/2022,03:05:00 PM,42895.2,42900.7,42887.9,42896.1,42933.6275,42939.6375,,,,
12/28/2022,03:06:00 PM,42895.3,42905.3,42894.1,42902.5,42932.2575,42939.24125000001,,,,
12/28/2022,03:07:00 PM,42902.4,42920.6,42901.9,42920.6,42931.3475,42939.06625,,,,
12/28/2022,03:08:00 PM,42921.4,42933.9,42920.1,42933.5,42930.575,42938.80625,,,,
12/28/2022,03:09:00 PM,42932.1,42943.4,42924.6,42939.1,42930.16,42938.50625,,,,
12/28/2022,03:10:00 PM,42935.3,42936.6,42912.8,42913.1,42929.095,42938.06875,,,,
12/28/2022,03:11:00 PM,42911.8,42912.1,42874.6,42876.2,42927.035,42936.99875,,,,
12/28/2022,03:12:00 PM,42873.0,42875.8,42825.3,42840.6,42924.5325,42935.348750000005,,,,
12/28/2022,03:13:00 PM,42841.2,42848.6,42823.9,42826.2,42921.4225,42933.66875,,,,
12/28/2022,03:14:00 PM,42824.8,42828.0,42816.6,42822.4,42918.07,42931.92,,,,
12/28/2022,03:15:00 PM,42823.9,42835.5,42811.9,42835.3,42915.3325,42930.265,,,,
12/28/2022,03:16:00 PM,42824.3,42830.4,42804.4,42806.1,42911.8575,42928.286250000005,,,,
12/28/2022,03:17:00 PM,42807.5,42823.4,42802.6,42802.6,42908.1375,42926.3675,,,,
12/28/2022,03:18:00 PM,42801.8,42816.4,42793.8,42799.7,42904.19,42924.4875,,,,
12/28/2022,03:19:00 PM,42797.6,42807.8,42793.3,42803.2,42900.2725,42922.86375,,,,
12/28/2022,03:20:00 PM,42799.8,42810.1,42778.9,42791.0,42896.25,42921.00375,,,,
12/28/2022,03:21:00 PM,42787.3,42798.9,42787.3,42788.9,42892.0625,42919.08625,,,,
12/28/2022,03:22:00 PM,42788.4,42795.7,42779.0,42782.1,42887.525,42917.217500000006,,,,
12/28/2022,03:23:00 PM,42782.9,42782.9,42759.9,42762.1,42882.4375,42915.01375,,,,
12/28/2022,03:24:00 PM,42760.7,42763.6,42748.8,42762.3,42877.49250000001,42912.7,,,,
12/28/2022,03:25:00 PM,42762.1,42784.2,42760.7,42784.2,42873.0475,42910.57625,,,,
12/28/2022,03:26:00 PM,42783.4,42803.6,42783.4,42802.8,42868.927500000005,42908.55625,,,,
12/28/2022,03:27:00 PM,42802.3,42804.2,42794.6,42800.4,42864.63,42906.5675,,,,
12/28/2022,03:28:00 PM,42797.4,42799.8,42783.9,42789.1,42860.0575,42904.35125,,,,
12/28/2022,03:29:00 PM,42786.1,42789.9,42767.3,42781.5,42855.2375,42901.997500000005,,,,
12/29/2022,09:15:00 AM,42678.1,42711.7,42613.6,42623.9,42846.605,42897.77,,,,
12/29/2022,09:16:00 AM,42633.8,42641.4,42600.4,42606.6,42837.8975,42893.4325,,,,
12/29/2022,09:17:00 AM,42605.4,42661.4,42602.6,42635.3,42829.935,42889.61625,,,,
12/29/2022,09:18:00 AM,42634.0,42641.7,42615.9,42631.2,42822.6075,42885.77,,,,
12/29/2022,09:19:00 AM,42636.4,42636.4,42581.9,42582.2,42815.8425,42881.1625,,,,
12/29/2022,09:20:00 AM,42585.9,42589.7,42527.3,42530.1,42807.6925,42875.9725,,,,
12/29/2022,09:21:00 AM,42526.1,42583.3,42524.8,42583.3,42800.86,42871.436250000006,,,,
12/29/2022,09:22:00 AM,42587.4,42602.6,42551.6,42551.6,42793.7175,42866.37375,,,,
12/29/2022,09:23:00 AM,42554.1,42575.3,42550.6,42559.6,42786.4125,42861.7575,,,,
12/29/2022,09:24:00 AM,42558.1,42598.9,42557.6,42588.1,42779.345,42857.66375,,,,
12/29/2022,09:25:00 AM,42590.6,42597.7,42571.5,42571.5,42770.92,42853.46,,,,
12/29/2022,09:26:00 AM,42572.3,42577.4,42558.4,42563.4,42762.315,42849.0775,,,,
12/29/2022,09:27:00 AM,42561.3,42575.6,42560.9,42574.9,42753.990000000005,42844.7475,,,,
12/29/2022,09:28:00 AM,42571.9,42618.4,42569.8,42618.4,42746.9275,42841.1425,,,,
12/29/2022,09:29:00 AM,42615.4,42634.0,42615.2,42634.0,42740.3925,42837.57875,,,,
12/29/2022,09:30:00 AM,42640.4,42643.9,42613.6,42614.8,42733.36,42833.49375,,,,
12/29/2022,09:31:00 AM,42614.3,42623.4,42599.4,42602.6,42725.8625,42829.060000000005,,,,
12/29/2022,09:32:00 AM,42604.4,42624.6,42596.6,42605.1,42717.975,42824.661250000005,,,,
12/29/2022,09:33:00 AM,42603.3,42609.4,42599.7,42604.9,42709.76,42820.1675,,,,
12/29/2022,09:34:00 AM,42603.5,42603.9,42561.9,42564.8,42700.4025,42815.28125,,,,
